run_id,seed,learning_rate,epoch,loss_before_update,total_gradient_norm,analytical_gradient_w1_00,numerical_gradient_w1_00,absolute_gradient_check_difference,final_probability_x00,final_probability_x01,final_probability_x10,final_probability_x11,final_prediction_pattern
xor-slow,2,0.01,444,0.681015885,0.062064719,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,445,0.680977362,0.062074082,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,446,0.680938827,0.062083583,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,447,0.680900280,0.062093223,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,448,0.680861722,0.062103001,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,449,0.680823151,0.062112916,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,450,0.680784567,0.062122969,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,451,0.680745972,0.062133159,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,452,0.680707363,0.062143486,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,453,0.680668742,0.062153950,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,454,0.680630107,0.062164551,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,455,0.680591460,0.062175288,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,456,0.680552799,0.062186160,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,457,0.680514124,0.062197169,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,458,0.680475436,0.062208313,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,459,0.680436733,0.062219592,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,460,0.680398017,0.062231006,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,461,0.680359287,0.062242555,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,462,0.680320542,0.062254239,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,463,0.680281782,0.062266057,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,464,0.680243008,0.062278008,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,465,0.680204218,0.062290094,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,466,0.680165414,0.062302313,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,467,0.680126594,0.062314665,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,468,0.680087759,0.062327150,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,469,0.680048909,0.062339768,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,470,0.680010042,0.062352519,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,471,0.679971160,0.062365401,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,472,0.679932261,0.062378416,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,473,0.679893347,0.062391562,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,474,0.679854415,0.062404840,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,475,0.679815468,0.062418250,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,476,0.679776503,0.062431790,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,477,0.679737522,0.062445461,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,478,0.679698523,0.062459262,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,479,0.679659507,0.062473194,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,480,0.679620474,0.062487256,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,481,0.679581423,0.062501447,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,482,0.679542354,0.062515768,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,483,0.679503267,0.062530219,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,484,0.679464162,0.062544798,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,485,0.679425039,0.062559506,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,486,0.679385898,0.062574343,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,487,0.679346737,0.062589308,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,488,0.679307559,0.062604401,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,489,0.679268361,0.062619622,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,490,0.679229144,0.062634970,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,491,0.679189907,0.062650446,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,492,0.679150652,0.062666049,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,493,0.679111377,0.062681779,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,494,0.679072082,0.062697635,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,495,0.679032767,0.062713618,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,496,0.678993432,0.062729726,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,497,0.678954076,0.062745961,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,498,0.678914701,0.062762321,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,499,0.678875304,0.062778807,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,500,0.678835887,0.062795418,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,501,0.678796449,0.062812153,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,502,0.678756991,0.062829014,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,503,0.678717510,0.062845999,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,504,0.678678009,0.062863108,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,505,0.678638486,0.062880341,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,506,0.678598941,0.062897697,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,507,0.678559374,0.062915177,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,508,0.678519785,0.062932781,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,509,0.678480175,0.062950507,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,510,0.678440541,0.062968356,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,511,0.678400885,0.062986328,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,512,0.678361207,0.063004422,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,513,0.678321506,0.063022638,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,514,0.678281781,0.063040975,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,515,0.678242034,0.063059435,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,516,0.678202263,0.063078015,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,517,0.678162469,0.063096717,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,518,0.678122651,0.063115540,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,519,0.678082809,0.063134483,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,520,0.678042944,0.063153547,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,521,0.678003054,0.063172730,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,522,0.677963140,0.063192034,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,523,0.677923201,0.063211457,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,524,0.677883238,0.063231000,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,525,0.677843251,0.063250662,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,526,0.677803238,0.063270443,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,527,0.677763200,0.063290343,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,528,0.677723137,0.063310361,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,529,0.677683049,0.063330498,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,530,0.677642935,0.063350753,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,531,0.677602795,0.063371125,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,532,0.677562630,0.063391615,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,533,0.677522438,0.063412222,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,534,0.677482221,0.063432947,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,535,0.677441977,0.063453788,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,536,0.677401706,0.063474746,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,537,0.677361409,0.063495821,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,538,0.677321085,0.063517012,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,539,0.677280734,0.063538318,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,540,0.677240356,0.063559741,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,541,0.677199951,0.063581279,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,542,0.677159518,0.063602932,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,543,0.677119058,0.063624700,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,544,0.677078570,0.063646583,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,545,0.677038054,0.063668581,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,546,0.676997510,0.063690693,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,547,0.676956938,0.063712919,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,548,0.676916338,0.063735259,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,549,0.676875709,0.063757713,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,550,0.676835051,0.063780280,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,551,0.676794365,0.063802961,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,552,0.676753649,0.063825754,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,553,0.676712905,0.063848661,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,554,0.676672131,0.063871679,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,555,0.676631327,0.063894811,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,556,0.676590495,0.063918054,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,557,0.676549632,0.063941409,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,558,0.676508739,0.063964876,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,559,0.676467817,0.063988454,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,560,0.676426864,0.064012144,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,561,0.676385881,0.064035944,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,562,0.676344867,0.064059855,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,563,0.676303823,0.064083877,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,564,0.676262748,0.064108009,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,565,0.676221642,0.064132252,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,566,0.676180504,0.064156604,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,567,0.676139336,0.064181065,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,568,0.676098136,0.064205637,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,569,0.676056904,0.064230317,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,570,0.676015641,0.064255106,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,571,0.675974346,0.064280004,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,572,0.675933019,0.064305011,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,573,0.675891659,0.064330126,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,574,0.675850267,0.064355349,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,575,0.675808843,0.064380680,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,576,0.675767386,0.064406119,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,577,0.675725897,0.064431665,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,578,0.675684374,0.064457319,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,579,0.675642818,0.064483079,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,580,0.675601229,0.064508946,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,581,0.675559607,0.064534920,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,582,0.675517951,0.064561000,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,583,0.675476261,0.064587187,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,584,0.675434538,0.064613479,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,585,0.675392780,0.064639877,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,586,0.675350988,0.064666380,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,587,0.675309162,0.064692989,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,588,0.675267302,0.064719703,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,589,0.675225407,0.064746521,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,590,0.675183477,0.064773445,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,591,0.675141512,0.064800472,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,592,0.675099512,0.064827604,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,593,0.675057477,0.064854840,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,594,0.675015407,0.064882180,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,595,0.674973301,0.064909623,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,596,0.674931160,0.064937170,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,597,0.674888982,0.064964820,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,598,0.674846769,0.064992573,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,599,0.674804520,0.065020428,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,600,0.674762234,0.065048386,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,601,0.674719912,0.065076446,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,602,0.674677553,0.065104609,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,603,0.674635158,0.065132873,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,604,0.674592726,0.065161239,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,605,0.674550257,0.065189706,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,606,0.674507751,0.065218275,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,607,0.674465207,0.065246944,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,608,0.674422626,0.065275715,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,609,0.674380007,0.065304586,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,610,0.674337351,0.065333557,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,611,0.674294657,0.065362629,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,612,0.674251925,0.065391801,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,613,0.674209154,0.065421072,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,614,0.674166345,0.065450443,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,615,0.674123498,0.065479913,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,616,0.674080612,0.065509483,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,617,0.674037688,0.065539151,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,618,0.673994724,0.065568919,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,619,0.673951721,0.065598784,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,620,0.673908680,0.065628749,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,621,0.673865598,0.065658811,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,622,0.673822478,0.065688971,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
xor-slow,2,0.01,623,0.673779317,0.065719229,-0.012622612849,-0.012622612849,0.000000000000768,0.503973697,0.532304768,0.495592504,0.466153184,1100
